Sentence #,Word,Tag
,La Ciotat,B-geoE
,depuis,O
,La Ciotat,B-geoS
Sentence: 7388,Rejoindre,O
,Pau,B-geoE
,depuis,O
,Pau,B-geoS
Sentence: 7389,Rejoindre,O
,Ajaccio,B-geoE
,depuis,O
,Ajaccio,B-geoS
Sentence: 7390,Rejoindre,O
,Bobigny,B-geoE
,depuis,O
,Bobigny,B-geoS
Sentence: 7391,Rejoindre,O
,Moscou,B-geoE
,depuis,O
,Moscou,B-geoS
Sentence: 7392,Rejoindre,O
,Aix-en-Provence,B-geoE
,depuis,O
,Aix-en-Provence,B-geoS
Sentence: 7393,Rejoindre,O
,Lima,B-geoE
,depuis,O
,Lima,B-geoS
Sentence: 7394,Rejoindre,O
,Villeneuve-d'Ascq,B-geoE
,depuis,O
,Villeneuve-d'Ascq,B-geoS
Sentence: 7395,Rejoindre,O
,Orléans,B-geoE
,depuis,O
,Orléans,B-geoS
Sentence: 7396,Rejoindre,O
,Lima,B-geoE
,depuis,O
,Lima,B-geoS
Sentence: 7397,Rejoindre,O
,La Possession,B-geoE
,depuis,O
,La Possession,B-geoS
Sentence: 7398,Rejoindre,O
,Alpes-Maritimes,B-geoE
,depuis,O
,Alpes-Maritimes,B-geoS
Sentence: 7399,Rejoindre,O
,Nîmes,B-geoE
,depuis,O
,Nîmes,B-geoS
Sentence: 7400,Rejoindre,O
,Chicago,B-geoE
,depuis,O
,Chicago,B-geoS
Sentence: 7401,Rejoindre,O
,Ales,B-geoE
,depuis,O
,Ales,B-geoS
Sentence: 7402,Rejoindre,O
,Saint-Etienne,B-geoE
,depuis,O
,Saint-Etienne,B-geoS
Sentence: 7403,Rejoindre,O
,Beauvais,B-geoE
,depuis,O
,Beauvais,B-geoS
Sentence: 7404,Rejoindre,O
,Neuilly-sur-Seine,B-geoE
,depuis,O
,Neuilly-sur-Seine,B-geoS
Sentence: 7405,Rejoindre,O
,Meaux,B-geoE
,depuis,O
,Meaux,B-geoS
Sentence: 7406,Rejoindre,O
,Angers,B-geoE
,depuis,O
,Angers,B-geoS
Sentence: 7407,Rejoindre,O
,Nîmes,B-geoE
,depuis,O
,Nîmes,B-geoS
Sentence: 7408,Rejoindre,O
,Vitry-sur-Seine,B-geoE
,depuis,O
,Vitry-sur-Seine,B-geoS
Sentence: 7409,Rejoindre,O
,Orléans,B-geoE
,depuis,O
,Orléans,B-geoS
Sentence: 7410,Rejoindre,O
,Brest,B-geoE
,depuis,O
,Brest,B-geoS
Sentence: 7411,Rejoindre,O
,Bordeaux,B-geoE
,depuis,O
,Bordeaux,B-geoS
Sentence: 7412,Rejoindre,O
,Zurich,B-geoE
,depuis,O
,Zurich,B-geoS
Sentence: 7413,Rejoindre,O
,Bandol,B-geoE
,depuis,O
,Bandol,B-geoS
Sentence: 7414,Rejoindre,O
,Rome,B-geoE
,depuis,O
,Rome,B-geoS
Sentence: 7415,Rejoindre,O
,Montreuil,B-geoE
,depuis,O
,Montreuil,B-geoS
Sentence: 7416,Rejoindre,O
,Arras,B-geoE
,depuis,O
,Arras,B-geoS
Sentence: 7417,Rejoindre,O
,Sète,B-geoE
,depuis,O
,Sète,B-geoS
Sentence: 7418,Rejoindre,O
,Blois,B-geoE
,depuis,O
,Blois,B-geoS
Sentence: 7419,Rejoindre,O
,Montpellier,B-geoE
,depuis,O
,Montpellier,B-geoS
Sentence: 7420,Rejoindre,O
,Bergerac,B-geoE
,depuis,O
,Bergerac,B-geoS
Sentence: 7421,Rejoindre,O
,Beauvais,B-geoE
,depuis,O
,Beauvais,B-geoS
Sentence: 7422,Rejoindre,O
,Orléans,B-geoE
,depuis,O
,Orléans,B-geoS
Sentence: 7423,Rejoindre,O
,Aix-en-Provence,B-geoE
,depuis,O
,Aix-en-Provence,B-geoS
Sentence: 7424,Rejoindre,O
,Grenoble,B-geoE
,depuis,O
,Grenoble,B-geoS
Sentence: 7425,Rejoindre,O
,Singapour,B-geoE
,depuis,O
,Singapour,B-geoS
Sentence: 7426,Rejoindre,O
,Angers,B-geoE
,depuis,O
,Angers,B-geoS
Sentence: 7427,Rejoindre,O
,Béthune,B-geoE
,depuis,O
,Béthune,B-geoS
Sentence: 7428,Rejoindre,O
,Besançon,B-geoE
,depuis,O
,Besançon,B-geoS
Sentence: 7429,Rejoindre,O
,Dublin,B-geoE
,depuis,O
,Dublin,B-geoS
Sentence: 7430,Rejoindre,O
,Antibes,B-geoE
,depuis,O
,Antibes,B-geoS
Sentence: 7431,Rejoindre,O
,Tokyo,B-geoE
,depuis,O
,Tokyo,B-geoS
Sentence: 7432,Rejoindre,O
,Belfort,B-geoE
,depuis,O
,Belfort,B-geoS
Sentence: 7433,Rejoindre,O
,Asnières-sur-Seine,B-geoE
,depuis,O
,Asnières-sur-Seine,B-geoS
Sentence: 7434,Rejoindre,O
,Yerres,B-geoE
,depuis,O
,Yerres,B-geoS
Sentence: 7435,Rejoindre,O
,Villeneuve-Saint-Georges,B-geoE
,depuis,O
,Villeneuve-Saint-Georges,B-geoS
Sentence: 7436,Rejoindre,O
,Auckland,B-geoE
,depuis,O
,Auckland,B-geoS
Sentence: 7437,Rejoindre,O
,Aurillac,B-geoE
,depuis,O
,Aurillac,B-geoS
Sentence: 7438,Rejoindre,O
,Boulogne-Billancourt,B-geoE
,depuis,O
,Boulogne-Billancourt,B-geoS
Sentence: 7439,Rejoindre,O
,Rennes,B-geoE
,depuis,O
,Rennes,B-geoS
Sentence: 7440,Rejoindre,O
,Dunkerque,B-geoE
,depuis,O
,Dunkerque,B-geoS
Sentence: 7441,Rejoindre,O
,Valence,B-geoE
,depuis,O
,Valence,B-geoS
Sentence: 7442,Rejoindre,O
,Chicago,B-geoE
,depuis,O
,Chicago,B-geoS
Sentence: 7443,Rejoindre,O
,Metz,B-geoE
,depuis,O
,Metz,B-geoS
Sentence: 7444,Rejoindre,O
,Delhi,B-geoE
,depuis,O
,Delhi,B-geoS
Sentence: 7445,Rejoindre,O
,La Possession,B-geoE
,depuis,O
,La Possession,B-geoS
Sentence: 7446,Rejoindre,O
,Béthune,B-geoE
,depuis,O
,Béthune,B-geoS
Sentence: 7447,Rejoindre,O
,Alpes-Maritimes,B-geoE
,depuis,O
,Alpes-Maritimes,B-geoS
Sentence: 7448,Rejoindre,O
,Amiens,B-geoE
,depuis,O
,Amiens,B-geoS
Sentence: 7449,Rejoindre,O
,Arles,B-geoE
,depuis,O
,Arles,B-geoS
Sentence: 7450,Rejoindre,O
,Oslo,B-geoE
,depuis,O
,Oslo,B-geoS
Sentence: 7451,Rejoindre,O
,Tourcoing,B-geoE
,depuis,O
,Tourcoing,B-geoS
Sentence: 7452,Rejoindre,O
,Meaux,B-geoE
,depuis,O
,Meaux,B-geoS
Sentence: 7453,Rejoindre,O
,Dunkerque,B-geoE
,depuis,O
,Dunkerque,B-geoS
Sentence: 7454,Rejoindre,O
,Puteaux,B-geoE
,depuis,O
,Puteaux,B-geoS
Sentence: 7455,Rejoindre,O
,Meaux,B-geoE
,depuis,O
,Meaux,B-geoS
Sentence: 7456,Rejoindre,O
,Villeneuve-Saint-Georges,B-geoE
,depuis,O
,Villeneuve-Saint-Georges,B-geoS
Sentence: 7457,Rejoindre,O
,Bordeaux,B-geoE
,depuis,O
,Bordeaux,B-geoS
Sentence: 7458,Rejoindre,O
,Neuilly-sur-Seine,B-geoE
,depuis,O
,Neuilly-sur-Seine,B-geoS
Sentence: 7459,Rejoindre,O
,Amiens,B-geoE
,depuis,O
,Amiens,B-geoS
Sentence: 7460,Rejoindre,O
,Aubervilliers,B-geoE
,depuis,O
,Aubervilliers,B-geoS
Sentence: 7461,Rejoindre,O
,Angers,B-geoE
,depuis,O
,Angers,B-geoS
Sentence: 7462,Rejoindre,O
,Barcelone,B-geoE
,depuis,O
,Barcelone,B-geoS
Sentence: 7463,Rejoindre,O
,La Ciotat,B-geoE
,depuis,O
,La Ciotat,B-geoS
Sentence: 7464,Rejoindre,O
,Abbeville,B-geoE
,depuis,O
,Abbeville,B-geoS
Sentence: 7465,Rejoindre,O
,Belfort,B-geoE
,depuis,O
,Belfort,B-geoS
Sentence: 7466,Rejoindre,O
,Dublin,B-geoE
,depuis,O
,Dublin,B-geoS
Sentence: 7467,Rejoindre,O
,Autun,B-geoE
,depuis,O
,Autun,B-geoS
Sentence: 7468,Rejoindre,O
,Nantes,B-geoE
,depuis,O
,Nantes,B-geoS
Sentence: 7469,Rejoindre,O
,Albi,B-geoE
,depuis,O
,Albi,B-geoS
Sentence: 7470,Rejoindre,O
,Albertville,B-geoE
,depuis,O
,Albertville,B-geoS
Sentence: 7471,Rejoindre,O
,Rome,B-geoE
,depuis,O
,Rome,B-geoS
Sentence: 7472,Rejoindre,O
,Berlin,B-geoE
,depuis,O
,Berlin,B-geoS
Sentence: 7473,Rejoindre,O
,Béthune,B-geoE
,depuis,O
,Béthune,B-geoS
Sentence: 7474,Rejoindre,O
,Shanghai,B-geoE
,depuis,O
,Shanghai,B-geoS
Sentence: 7475,Rejoindre,O
,Argenteuil,B-geoE
,depuis,O
,Argenteuil,B-geoS
Sentence: 7476,Rejoindre,O
,Istres,B-geoE
,depuis,O
,Istres,B-geoS
Sentence: 7477,Rejoindre,O
,Reims,B-geoE
,depuis,O
,Reims,B-geoS
Sentence: 7478,Rejoindre,O
,Meaux,B-geoE
,depuis,O
,Meaux,B-geoS
Sentence: 7479,Rejoindre,O
,Zurich,B-geoE
,depuis,O
,Zurich,B-geoS
Sentence: 7480,Rejoindre,O
,Calais,B-geoE
,depuis,O
,Calais,B-geoS
Sentence: 7481,Rejoindre,O
,Valence,B-geoE
,depuis,O
,Valence,B-geoS
Sentence: 7482,Rejoindre,O
,Zurich,B-geoE
,depuis,O
,Zurich,B-geoS
Sentence: 7483,Rejoindre,O
,Lyon,B-geoE
,depuis,O
,Lyon,B-geoS
Sentence: 7484,Rejoindre,O
,Angers,B-geoE
,depuis,O
,Angers,B-geoS
Sentence: 7485,Rejoindre,O
,Bondy,B-geoE
,depuis,O
,Bondy,B-geoS
Sentence: 7486,Rejoindre,O
,Marseille,B-geoE
,depuis,O
,Marseille,B-geoS
Sentence: 7487,Rejoindre,O
,Grenoble,B-geoE
,depuis,O
,Grenoble,B-geoS
Sentence: 7488,Rejoindre,O
,Nantes,B-geoE
,depuis,O
,Nantes,B-geoS
Sentence: 7489,Rejoindre,O
,Nancy,B-geoE
,depuis,O
,Nancy,B-geoS
Sentence: 7490,Rejoindre,O
,Ibiza,B-geoE
,depuis,O
,Ibiza,B-geoS
Sentence: 7491,Rejoindre,O
,Le Havre,B-geoE
,depuis,O
,Le Havre,B-geoS
Sentence: 7492,Rejoindre,O
,Aubervilliers,B-geoE
,depuis,O
,Aubervilliers,B-geoS
Sentence: 7493,Rejoindre,O
,Aix-en-Provence,B-geoE
,depuis,O
,Aix-en-Provence,B-geoS
Sentence: 7494,Rejoindre,O
,Montreuil,B-geoE
,depuis,O
,Montreuil,B-geoS
Sentence: 7495,Rejoindre,O
,Saint-Maur-des-Fossés,B-geoE
,depuis,O
,Saint-Maur-des-Fossés,B-geoS
Sentence: 7496,Rejoindre,O
,Roubaix,B-geoE
,depuis,O
,Roubaix,B-geoS
Sentence: 7497,Rejoindre,O
,Annecy,B-geoE
,depuis,O
,Annecy,B-geoS
Sentence: 7498,Rejoindre,O
,Rouen,B-geoE
,depuis,O
,Rouen,B-geoS
Sentence: 7499,Rejoindre,O
,Sartrouville,B-geoE
,depuis,O
,Sartrouville,B-geoS
Sentence: 7500,Rejoindre,O
,Lyon,B-geoE
,depuis,O
,Lyon,B-geoS
Sentence: 7501,Rejoindre,O
,Ibiza,B-geoE
,depuis,O
,Ibiza,B-geoS
Sentence: 7502,Rejoindre,O
,Moscou,B-geoE
,depuis,O
,Moscou,B-geoS
Sentence: 7503,Rejoindre,O
,Strasbourg,B-geoE
,depuis,O
,Strasbourg,B-geoS
Sentence: 7504,Rejoindre,O
,Blois,B-geoE
,depuis,O
,Blois,B-geoS
Sentence: 7505,Rejoindre,O
,Bergerac,B-geoE
,depuis,O
,Bergerac,B-geoS
Sentence: 7506,Rejoindre,O
,Oslo,B-geoE
,depuis,O
,Oslo,B-geoS
Sentence: 7507,Rejoindre,O
,Saint-Maur-des-Fossés,B-geoE
,depuis,O
,Saint-Maur-des-Fossés,B-geoS
Sentence: 7508,Rejoindre,O
,Blois,B-geoE
,depuis,O
,Blois,B-geoS
Sentence: 7509,Rejoindre,O
,Dublin,B-geoE
,depuis,O
,Dublin,B-geoS
Sentence: 7510,Rejoindre,O
,Autun,B-geoE
,depuis,O
,Autun,B-geoS
Sentence: 7511,Rejoindre,O
,Madrid,B-geoE
,depuis,O
,Madrid,B-geoS
Sentence: 7512,Rejoindre,O
,Albertville,B-geoE
,depuis,O
,Albertville,B-geoS
Sentence: 7513,Rejoindre,O
,Brest,B-geoE
,depuis,O
,Brest,B-geoS
Sentence: 7514,Rejoindre,O
,Athenes,B-geoE
,depuis,O
,Athenes,B-geoS
Sentence: 7515,Rejoindre,O
,Washington,B-geoE
,depuis,O
,Washington,B-geoS
Sentence: 7516,Rejoindre,O
,Lima,B-geoE
,depuis,O
,Lima,B-geoS
Sentence: 7517,Rejoindre,O
,Montpellier,B-geoE
,depuis,O
,Montpellier,B-geoS
Sentence: 7518,Rejoindre,O
,Bergerac,B-geoE
,depuis,O
,Bergerac,B-geoS
Sentence: 7519,Rejoindre,O
,Villeneuve-d'Ascq,B-geoE
,depuis,O
,Villeneuve-d'Ascq,B-geoS
Sentence: 7520,Rejoindre,O
,Londres,B-geoE
,depuis,O
,Londres,B-geoS
Sentence: 7521,Rejoindre,O
,Montpellier,B-geoE
,depuis,O
,Montpellier,B-geoS
Sentence: 7522,Rejoindre,O
,Autun,B-geoE
,depuis,O
,Autun,B-geoS
Sentence: 7523,Rejoindre,O
,Istanbul,B-geoE
,depuis,O
,Istanbul,B-geoS
Sentence: 7524,Rejoindre,O
,Haguenau,B-geoE
,depuis,O
,Haguenau,B-geoS
Sentence: 7525,Rejoindre,O
,Aulnay-sous-Bois,B-geoE
,depuis,O
,Aulnay-sous-Bois,B-geoS
Sentence: 7526,Rejoindre,O
,Béthune,B-geoE
,depuis,O
,Béthune,B-geoS
Sentence: 7527,Rejoindre,O
,Shanghai,B-geoE
,depuis,O
,Shanghai,B-geoS
Sentence: 7528,Rejoindre,O
,Colombes,B-geoE
,depuis,O
,Colombes,B-geoS
Sentence: 7529,Rejoindre,O
,Berlin,B-geoE
,depuis,O
,Berlin,B-geoS
Sentence: 7530,Rejoindre,O
,Palaiseau,B-geoE
,depuis,O
,Palaiseau,B-geoS
Sentence: 7531,Rejoindre,O
,Neuilly-sur-Seine,B-geoE
,depuis,O
,Neuilly-sur-Seine,B-geoS
Sentence: 7532,Rejoindre,O
,Villeneuve-Saint-Georges,B-geoE
,depuis,O
,Villeneuve-Saint-Georges,B-geoS
Sentence: 7533,Rejoindre,O
,Grenoble,B-geoE
,depuis,O
,Grenoble,B-geoS
Sentence: 7534,Rejoindre,O
,Cotonou,B-geoE
,depuis,O
,Cotonou,B-geoS
Sentence: 7535,Rejoindre,O
,Dijon,B-geoE
,depuis,O
,Dijon,B-geoS
Sentence: 7536,Rejoindre,O
,Épinay-sur-Seine,B-geoE
,depuis,O
,Épinay-sur-Seine,B-geoS
Sentence: 7537,Rejoindre,O
,Aubervilliers,B-geoE
,depuis,O
,Aubervilliers,B-geoS
Sentence: 7538,Rejoindre,O
,Alençon,B-geoE
,depuis,O
,Alençon,B-geoS
Sentence: 7539,Rejoindre,O
,Dublin,B-geoE
,depuis,O
,Dublin,B-geoS
Sentence: 7540,Rejoindre,O
,Épinay-sur-Seine,B-geoE
,depuis,O
,Épinay-sur-Seine,B-geoS
Sentence: 7541,Rejoindre,O
,Strasbourg,B-geoE
,depuis,O
,Strasbourg,B-geoS
Sentence: 7542,Rejoindre,O
,Abbeville,B-geoE
,depuis,O
,Abbeville,B-geoS
Sentence: 7543,Rejoindre,O
,Angoulême,B-geoE
,depuis,O
,Angoulême,B-geoS
Sentence: 7544,Rejoindre,O
,Dublin,B-geoE
,depuis,O
,Dublin,B-geoS
Sentence: 7545,Rejoindre,O
,Moulins,B-geoE
,depuis,O
,Moulins,B-geoS
Sentence: 7546,Rejoindre,O
,Saint-Maur-des-Fossés,B-geoE
,depuis,O
,Saint-Maur-des-Fossés,B-geoS
Sentence: 7547,Rejoindre,O
,Colmar,B-geoE
,depuis,O
,Colmar,B-geoS
Sentence: 7548,Rejoindre,O
,Calais,B-geoE
,depuis,O
,Calais,B-geoS
Sentence: 7549,Rejoindre,O
,Bangalore,B-geoE
,depuis,O
,Bangalore,B-geoS
Sentence: 7550,Rejoindre,O
,Albi,B-geoE
,depuis,O
,Albi,B-geoS
Sentence: 7551,Rejoindre,O
,Boulogne-Billancourt,B-geoE
,depuis,O
,Boulogne-Billancourt,B-geoS
Sentence: 7552,Rejoindre,O
,Saint-Etienne,B-geoE
,depuis,O
,Saint-Etienne,B-geoS
Sentence: 7553,Rejoindre,O
,Aulnay-sous-Bois,B-geoE
,depuis,O
,Aulnay-sous-Bois,B-geoS
Sentence: 7554,Rejoindre,O
,Avignon,B-geoE
,depuis,O
,Avignon,B-geoS
Sentence: 7555,Rejoindre,O
,Poitiers,B-geoE
,depuis,O
,Poitiers,B-geoS
Sentence: 7556,Rejoindre,O
,Rambouillet,B-geoE
,depuis,O
,Rambouillet,B-geoS
Sentence: 7557,Rejoindre,O
,Gagny,B-geoE
,depuis,O
,Gagny,B-geoS
Sentence: 7558,Rejoindre,O
,Moscou,B-geoE
,depuis,O
,Moscou,B-geoS
Sentence: 7559,Rejoindre,O
,Ibiza,B-geoE
,depuis,O
,Ibiza,B-geoS
Sentence: 7560,Rejoindre,O
,Dijon,B-geoE
,depuis,O
,Dijon,B-geoS
Sentence: 7561,Rejoindre,O
,Aurillac,B-geoE
,depuis,O
,Aurillac,B-geoS
Sentence: 7562,Rejoindre,O
,Besançon,B-geoE
,depuis,O
,Besançon,B-geoS
Sentence: 7563,Rejoindre,O
,Nanterre,B-geoE
,depuis,O
,Nanterre,B-geoS
Sentence: 7564,Rejoindre,O
,Poitiers,B-geoE
,depuis,O
,Poitiers,B-geoS
Sentence: 7565,Rejoindre,O
,Angoulême,B-geoE
,depuis,O
,Angoulême,B-geoS
Sentence: 7566,Rejoindre,O
,Beziers,B-geoE
,depuis,O
,Beziers,B-geoS
Sentence: 7567,Rejoindre,O
,La Possession,B-geoE
,depuis,O
,La Possession,B-geoS
Sentence: 7568,Rejoindre,O
,Alençon,B-geoE
,depuis,O
,Alençon,B-geoS
Sentence: 7569,Rejoindre,O
,Nanterre,B-geoE
,depuis,O
,Nanterre,B-geoS
Sentence: 7570,Rejoindre,O
,Dijon,B-geoE
,depuis,O
,Dijon,B-geoS
Sentence: 7571,Rejoindre,O
,Gagny,B-geoE
,depuis,O
,Gagny,B-geoS
Sentence: 7572,Rejoindre,O
,Auch,B-geoE
,depuis,O
,Auch,B-geoS
Sentence: 7573,Rejoindre,O
,Dijon,B-geoE
,depuis,O
,Dijon,B-geoS
Sentence: 7574,Rejoindre,O
,Nice,B-geoE
,depuis,O
,Nice,B-geoS
Sentence: 7575,Rejoindre,O
,Bandol,B-geoE
,depuis,O
,Bandol,B-geoS
Sentence: 7576,Rejoindre,O
,Alfortville,B-geoE
,depuis,O
,Alfortville,B-geoS
Sentence: 7577,Rejoindre,O
,Gagny,B-geoE
,depuis,O
,Gagny,B-geoS
Sentence: 7578,Rejoindre,O
,Châteauroux,B-geoE
,depuis,O
,Châteauroux,B-geoS
Sentence: 7579,Rejoindre,O
,Istres,B-geoE
,depuis,O
,Istres,B-geoS
Sentence: 7580,Rejoindre,O
,Cotonou,B-geoE
,depuis,O
,Cotonou,B-geoS
Sentence: 7581,Rejoindre,O
,Autun,B-geoE
,depuis,O
,Autun,B-geoS
Sentence: 7582,Rejoindre,O
,Nancy,B-geoE
,depuis,O
,Nancy,B-geoS
Sentence: 7583,Rejoindre,O
,Colmar,B-geoE
,depuis,O
,Colmar,B-geoS
Sentence: 7584,Rejoindre,O
,Istres,B-geoE
,depuis,O
,Istres,B-geoS
Sentence: 7585,Rejoindre,O
,Ales,B-geoE
,depuis,O
,Ales,B-geoS
Sentence: 7586,Rejoindre,O
,Meaux,B-geoE
,depuis,O
,Meaux,B-geoS
Sentence: 7587,Rejoindre,O
,Washington,B-geoE
,depuis,O
,Washington,B-geoS
Sentence: 7588,Rejoindre,O
,Bondy,B-geoE
,depuis,O
,Bondy,B-geoS
Sentence: 7589,Rejoindre,O
,Dreux,B-geoE
,depuis,O
,Dreux,B-geoS
Sentence: 7590,Rejoindre,O
,Lille,B-geoE
,depuis,O
,Lille,B-geoS
Sentence: 7591,Rejoindre,O
,Besançon,B-geoE
,depuis,O
,Besançon,B-geoS
Sentence: 7592,Rejoindre,O
,Dreux,B-geoE
,depuis,O
,Dreux,B-geoS
Sentence: 7593,Rejoindre,O
,Nantes,B-geoE
,depuis,O
,Nantes,B-geoS
Sentence: 7594,Rejoindre,O
,Mulhouse,B-geoE
,depuis,O
,Mulhouse,B-geoS
Sentence: 7595,Rejoindre,O
,Vitry-sur-Seine,B-geoE
,depuis,O
,Vitry-sur-Seine,B-geoS
Sentence: 7596,Rejoindre,O
,Aubervilliers,B-geoE
,depuis,O
,Aubervilliers,B-geoS
Sentence: 7597,Rejoindre,O
,Besançon,B-geoE
,depuis,O
,Besançon,B-geoS
Sentence: 7598,Rejoindre,O
,Athenes,B-geoE
,depuis,O
,Athenes,B-geoS
Sentence: 7599,Rejoindre,O
,Maisons-Alfort,B-geoE
,depuis,O
,Maisons-Alfort,B-geoS
Sentence: 7600,Rejoindre,O
,Dreux,B-geoE
,depuis,O
,Dreux,B-geoS
Sentence: 7601,Rejoindre,O
,Pau,B-geoE
,depuis,O
,Pau,B-geoS
Sentence: 7602,Rejoindre,O
,Singapour,B-geoE
,depuis,O
,Singapour,B-geoS
Sentence: 7603,Rejoindre,O
,Maisons-Alfort,B-geoE
,depuis,O
,Maisons-Alfort,B-geoS
Sentence: 7604,Rejoindre,O
,Abbeville,B-geoE
,depuis,O
,Abbeville,B-geoS
Sentence: 7605,Rejoindre,O
,Saint-Maur-des-Fossés,B-geoE
,depuis,O
,Saint-Maur-des-Fossés,B-geoS
Sentence: 7606,Rejoindre,O
,Le Havre,B-geoE
,depuis,O
,Le Havre,B-geoS
Sentence: 7607,Rejoindre,O
,Pekin,B-geoE
,depuis,O
,Pekin,B-geoS
Sentence: 7608,Rejoindre,O
,Grenoble,B-geoE
,depuis,O
,Grenoble,B-geoS
Sentence: 7609,Rejoindre,O
,Charleville-Mézières,B-geoE
,depuis,O
,Charleville-Mézières,B-geoS
Sentence: 7610,Rejoindre,O
,Zurich,B-geoE
,depuis,O
,Zurich,B-geoS
Sentence: 7611,Rejoindre,O
,Asnières-sur-Seine,B-geoE
,depuis,O
,Asnières-sur-Seine,B-geoS
Sentence: 7612,Rejoindre,O
,Bordeaux,B-geoE
,depuis,O
,Bordeaux,B-geoS
Sentence: 7613,Rejoindre,O
,Alpes-Maritimes,B-geoE
,depuis,O
,Alpes-Maritimes,B-geoS
Sentence: 7614,Rejoindre,O
,Yerres,B-geoE
,depuis,O
,Yerres,B-geoS
Sentence: 7615,Rejoindre,O
,Arles,B-geoE
,depuis,O
,Arles,B-geoS
Sentence: 7616,Rejoindre,O
,Clermont-Ferrand,B-geoE
,depuis,O
,Clermont-Ferrand,B-geoS
Sentence: 7617,Rejoindre,O
,Aurillac,B-geoE
,depuis,O
,Aurillac,B-geoS
Sentence: 7618,Rejoindre,O
,Fréjus,B-geoE
,depuis,O
,Fréjus,B-geoS
Sentence: 7619,Rejoindre,O
,Bangalore,B-geoE
,depuis,O
,Bangalore,B-geoS
Sentence: 7620,Rejoindre,O
,Calais,B-geoE
,depuis,O
,Calais,B-geoS
Sentence: 7621,Rejoindre,O
,Metz,B-geoE
,depuis,O
,Metz,B-geoS
Sentence: 7622,Rejoindre,O
,Neuilly-sur-Seine,B-geoE
,depuis,O
,Neuilly-sur-Seine,B-geoS
Sentence: 7623,Rejoindre,O
,Lyon,B-geoE
,depuis,O
,Lyon,B-geoS
Sentence: 7624,Rejoindre,O
,Colmar,B-geoE
,depuis,O
,Colmar,B-geoS
Sentence: 7625,Rejoindre,O
,Lima,B-geoE
,depuis,O
,Lima,B-geoS
Sentence: 7626,Rejoindre,O
,Lyon,B-geoE
,depuis,O
,Lyon,B-geoS
Sentence: 7627,Rejoindre,O
,Marseille,B-geoE
,depuis,O
,Marseille,B-geoS
Sentence: 7628,Rejoindre,O
,Neuilly-sur-Seine,B-geoE
,depuis,O
,Neuilly-sur-Seine,B-geoS
Sentence: 7629,Rejoindre,O
,Bangalore,B-geoE
,depuis,O
,Bangalore,B-geoS
Sentence: 7630,Rejoindre,O
,Avignon,B-geoE
,depuis,O
,Avignon,B-geoS
Sentence: 7631,Rejoindre,O
,Athenes,B-geoE
,depuis,O
,Athenes,B-geoS
Sentence: 7632,Rejoindre,O
,Paris,B-geoE
,depuis,O
,Paris,B-geoS
Sentence: 7633,Rejoindre,O
,Belfort,B-geoE
,depuis,O
,Belfort,B-geoS
Sentence: 7634,Rejoindre,O
,Amiens,B-geoE
,depuis,O
,Amiens,B-geoS
Sentence: 7635,Rejoindre,O
,Zurich,B-geoE
,depuis,O
,Zurich,B-geoS
Sentence: 7636,Rejoindre,O
,Meaux,B-geoE
,depuis,O
,Meaux,B-geoS
Sentence: 7637,Rejoindre,O
,Villeneuve-Saint-Georges,B-geoE
,depuis,O
,Villeneuve-Saint-Georges,B-geoS
Sentence: 7638,Rejoindre,O
,Calais,B-geoE
,depuis,O
,Calais,B-geoS
Sentence: 7639,Rejoindre,O
,Pekin,B-geoE
,depuis,O
,Pekin,B-geoS
Sentence: 7640,Rejoindre,O
,Paris,B-geoE
,depuis,O
,Paris,B-geoS
Sentence: 7641,Rejoindre,O
,Bordeaux,B-geoE
,depuis,O
,Bordeaux,B-geoS
Sentence: 7642,Rejoindre,O
,Sète,B-geoE
,depuis,O
,Sète,B-geoS
Sentence: 7643,Rejoindre,O
,Metz,B-geoE
,depuis,O
,Metz,B-geoS
Sentence: 7644,Rejoindre,O
,Chicago,B-geoE
,depuis,O
,Chicago,B-geoS
Sentence: 7645,Rejoindre,O
,Villeneuve-d'Ascq,B-geoE
,depuis,O
,Villeneuve-d'Ascq,B-geoS
Sentence: 7646,Rejoindre,O
,Reims,B-geoE
,depuis,O
,Reims,B-geoS
Sentence: 7647,Rejoindre,O
,Roubaix,B-geoE
,depuis,O
,Roubaix,B-geoS
Sentence: 7648,Rejoindre,O
,Argenteuil,B-geoE
,depuis,O
,Argenteuil,B-geoS
Sentence: 7649,Rejoindre,O
,Shanghai,B-geoE
,depuis,O
,Shanghai,B-geoS
Sentence: 7650,Rejoindre,O
,Béthune,B-geoE
,depuis,O
,Béthune,B-geoS
Sentence: 7651,Rejoindre,O
,Fréjus,B-geoE
,depuis,O
,Fréjus,B-geoS
Sentence: 7652,Rejoindre,O
,Bagnolet,B-geoE
,depuis,O
,Bagnolet,B-geoS
Sentence: 7653,Rejoindre,O
,Amsterdam,B-geoE
,depuis,O
,Amsterdam,B-geoS
Sentence: 7654,Rejoindre,O
,Bastia,B-geoE
,depuis,O
,Bastia,B-geoS
Sentence: 7655,Rejoindre,O
,Tournefeuille,B-geoE
,depuis,O
,Tournefeuille,B-geoS
Sentence: 7656,Rejoindre,O
,Boulogne-Billancourt,B-geoE
,depuis,O
,Boulogne-Billancourt,B-geoS
Sentence: 7657,Rejoindre,O
,Oslo,B-geoE
,depuis,O
,Oslo,B-geoS
Sentence: 7658,Rejoindre,O
,Saint-Denis,B-geoE
